Timestamp,MemTotal,MemFree,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),SwapTotal,SwapFree,AnonPages,Mapped,Shmem,CommitLimit,Committed_AS
2024-11-19 18:23:30,1858332,61716,436,208264,12772,969000,360316,914572,305856,54428,54460,520908,372980,1218900,134416,564,1450072,22059424
2024-11-19 18:23:30,1858332,61716,436,208264,12772,969000,360316,914572,305856,54428,54460,520908,372980,1218900,134416,564,1450072,22059424
2024-11-19 18:23:30,1858332,61716,436,208264,12772,969000,360316,914572,305856,54428,54460,520908,372980,1218900,134416,564,1450072,22059424
2024-11-19 18:23:30,1858332,61716,436,208264,12772,969000,360316,914572,305856,54428,54460,520908,372980,1218900,134416,564,1450072,22059424
2024-11-19 18:23:30,1858332,61716,436,208264,12772,969000,360316,914572,305856,54428,54460,520908,372980,1218900,134416,564,1450072,22059424
2024-11-19 18:23:30,1858332,61716,436,208264,12772,969000,360316,914572,305856,54428,54460,520908,372980,1218900,134416,564,1450072,22059424
2024-11-19 18:23:30,1858332,61716,436,208264,12772,969000,360316,914572,305856,54428,54460,520908,372980,1218900,134416,564,1450072,22059424
2024-11-19 18:23:30,1858332,61716,436,208264,12772,969000,360316,914572,305856,54428,54460,520908,372980,1218900,134416,564,1450072,22059424
2024-11-19 18:23:30,1858332,61716,436,208264,12772,969000,360316,914572,305856,54428,54460,520908,372980,1218900,134416,564,1450072,22059424
2024-11-19 18:23:30,1858332,61716,436,208264,12772,969000,360316,914572,305856,54428,54460,520908,372980,1218900,134416,564,1450072,22059424
2024-11-19 18:23:30,1858332,61716,436,208264,12772,969000,360316,914572,305856,54428,54460,520908,372980,1218900,134416,564,1450072,22059424
2024-11-19 18:23:32,1858332,46496,456,202356,12764,983500,354076,926552,308076,56948,46000,520908,372708,1233104,147308,568,1450072,24094404
2024-11-19 18:23:34,1858332,49968,456,197860,12716,977360,355152,925320,308632,52040,46520,520908,372156,1232484,147324,568,1450072,24102676
2024-11-19 18:23:37,1858332,48056,456,199076,12728,978516,356092,926208,308672,52308,47420,520908,372220,1233496,147808,564,1450072,24102592
2024-11-19 18:23:39,1858332,47192,456,199528,12740,978920,356500,926556,308684,52364,47816,520908,372220,1233780,147832,564,1450072,24094556
2024-11-19 18:23:41,1858332,46724,456,199528,12740,979116,356480,926752,308664,52364,47816,520908,372220,1233948,147832,564,1450072,24102668
2024-11-19 18:23:43,1858332,46552,456,199728,12732,979440,356672,927076,308656,52364,48016,520908,372228,1234392,147664,564,1450072,24094576
2024-11-19 18:23:45,1858332,46524,456,199936,12752,979516,356944,927152,308720,52364,48224,520908,372272,1234360,147872,564,1450072,24102548
2024-11-19 18:23:48,1858332,46068,456,199936,12752,979748,356944,927384,308720,52364,48224,520908,372272,1234712,147688,564,1450072,24102468
2024-11-19 18:23:50,1858332,45772,456,200644,12752,979540,357576,927176,308700,52364,48876,520908,372272,1234360,147880,564,1450072,24102656
2024-11-19 18:23:52,1858332,47504,444,198296,12720,978804,356064,927024,309008,51780,47056,520908,372132,1234636,147880,564,1450072,24102528
2024-11-19 18:23:54,1858332,47632,444,198192,12720,978700,356208,927016,309060,51684,47148,520908,372132,1234612,147880,564,1450072,24102636
2024-11-19 18:23:56,1858332,47856,444,198192,12720,978684,356076,926992,308936,51692,47140,520908,372132,1234236,147880,564,1450072,24102464
2024-11-19 18:23:59,1858332,48164,444,198308,12720,979208,356096,927516,308840,51692,47256,520908,372132,1234976,147932,564,1450072,24102396
2024-11-19 18:24:01,1858332,48200,444,198308,12720,979316,356096,927624,308840,51692,47256,520908,372132,1235232,147888,564,1450072,24102448
2024-11-19 18:24:04,1858332,47956,444,198308,12720,979364,356096,927672,308840,51692,47256,520908,372132,1235024,147872,564,1450072,24102440
2024-11-19 18:24:07,1858332,47348,444,198308,12720,979572,356096,927880,308840,51692,47256,520908,372132,1235420,147888,564,1450072,24102328
2024-11-19 18:24:09,1858332,47112,444,198308,12720,979684,356096,927992,308840,51692,47256,520908,372132,1235464,147892,564,1450072,24102496
2024-11-19 18:24:12,1858332,47116,444,198308,12720,980068,356096,928376,308840,51692,47256,520908,372132,1235564,147888,564,1450072,24102464
2024-11-19 18:24:14,1858332,47068,444,198308,12720,980168,356096,928476,308840,51692,47256,520908,372132,1235992,147908,564,1450072,24102448
2024-11-19 18:24:17,1858332,46940,444,198340,12720,980444,355848,928752,308592,51692,47256,520908,372164,1235992,147704,564,1450072,24102532
2024-11-19 18:24:19,1858332,46956,444,198340,12720,980260,355812,928568,308524,51692,47288,520908,372164,1235620,147724,564,1450072,24102580
2024-11-19 18:24:22,1858332,47352,444,198340,12720,980632,355812,928940,308524,51692,47288,520908,372164,1235988,147892,564,1450072,24102488
2024-11-19 18:24:25,1858332,47324,444,198340,12720,980520,355812,928828,308524,51692,47288,520908,372164,1236128,147888,564,1450072,24102476
2024-11-19 18:24:27,1858332,46288,444,198340,12720,980896,355816,929204,308528,51692,47288,520908,372168,1236212,147888,564,1450072,24102632
2024-11-19 18:24:29,1858332,45072,444,198340,12720,981184,355816,929492,308528,51692,47288,520908,372168,1236656,147888,564,1450072,24102532
2024-11-19 18:24:31,1858332,45492,444,198340,12720,981264,355816,929572,308528,51692,47288,520908,372168,1236780,147888,564,1450072,24094356
2024-11-19 18:24:33,1858332,45080,444,198340,12720,981524,355816,929832,308528,51692,47288,520908,372168,1237012,147888,564,1450072,24102572
2024-11-19 18:24:35,1858332,44616,444,198340,12720,981648,355816,929956,308528,51692,47288,520908,372168,1237024,147888,564,1450072,24102560
2024-11-19 18:24:37,1858332,44464,444,198340,12720,981784,355816,930092,308528,51692,47288,520908,372168,1237224,147888,564,1450072,24102648
2024-11-19 18:24:39,1858332,44236,444,198340,12720,981920,355816,930228,308528,51692,47288,520908,372168,1237288,147888,564,1450072,24102636
2024-11-19 18:24:41,1858332,50092,444,198340,12720,975800,355800,924108,308512,51692,47288,520908,372180,1231324,147888,564,1450072,24102520
2024-11-19 18:24:43,1858332,50320,444,198340,12720,975828,355800,924136,308512,51692,47288,520908,372180,1231120,147888,564,1450072,24102664
2024-11-19 18:24:45,1858332,49964,444,198340,12720,975948,355804,924256,308516,51692,47288,520908,372184,1231212,147888,564,1450072,24102612
2024-11-19 18:24:48,1858332,49620,444,198340,12720,976296,355804,924604,308516,51692,47288,520908,372184,1231688,147888,564,1450072,24102680
2024-11-19 18:24:50,1858332,50788,444,198340,12720,976400,355804,924708,308516,51692,47288,520908,372184,1231812,147788,564,1450072,24102568
2024-11-19 18:24:53,1858332,50608,444,198340,12720,976560,355804,924868,308516,51692,47288,520908,372184,1232044,147704,564,1450072,24102600
2024-11-19 18:24:55,1858332,50840,444,198340,12720,976596,355804,924904,308516,51692,47288,520908,372184,1231896,147888,564,1450072,24102564
2024-11-19 18:24:58,1858332,50808,444,198340,12720,976864,355804,925172,308516,51692,47288,520908,372184,1231988,147708,564,1450072,24102524
2024-11-19 18:25:00,1858332,50340,444,198340,12720,976804,355804,925112,308516,51692,47288,520908,372184,1232180,147912,564,1450072,24102600
2024-11-19 18:25:03,1858332,50080,444,198340,12720,977308,355804,925616,308516,51692,47288,520908,372184,1232644,147884,564,1450072,24102396
2024-11-19 18:25:06,1858332,49648,444,198340,12720,977508,355804,925816,308516,51692,47288,520908,372184,1233216,147896,564,1450072,24102344
2024-11-19 18:25:08,1858332,49448,444,198340,12720,977800,355804,926108,308516,51692,47288,520908,372184,1233004,147940,564,1450072,24102504
2024-11-19 18:25:11,1858332,49432,444,198340,12720,977556,355804,925864,308516,51692,47288,520908,372184,1232960,147896,564,1450072,24102628
2024-11-19 18:25:13,1858332,49348,444,198416,12720,977996,355880,926304,308516,51692,47364,520908,372184,1233224,147736,564,1450072,24102568
2024-11-19 18:25:16,1858332,48948,444,198416,12720,978312,355880,926620,308516,51692,47364,520908,372184,1233600,147900,564,1450072,24102340
