Timestamp,MemTotal,MemFree,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),SwapTotal,SwapFree,AnonPages,Mapped,Shmem,CommitLimit,Committed_AS
2024-11-19 20:27:17,1858332,44760,644,206436,13632,974448,363108,921444,308868,53004,54240,520908,357160,1229788,143148,596,1450072,23979836
2024-11-19 20:27:17,1858332,44760,644,206436,13632,974448,363108,921444,308868,53004,54240,520908,357160,1229788,143148,596,1450072,23979836
2024-11-19 20:27:17,1858332,44760,644,206436,13632,974448,363108,921444,308868,53004,54240,520908,357160,1229788,143148,596,1450072,23979836
2024-11-19 20:27:17,1858332,44760,644,206436,13632,974448,363108,921444,308868,53004,54240,520908,357160,1229788,143148,596,1450072,23979836
2024-11-19 20:27:17,1858332,44760,644,206436,13632,974448,363108,921444,308868,53004,54240,520908,357160,1229788,143148,596,1450072,23979836
2024-11-19 20:27:17,1858332,44760,644,206436,13632,974448,363108,921444,308868,53004,54240,520908,357160,1229788,143148,596,1450072,23979836
2024-11-19 20:27:17,1858332,44760,644,206436,13632,974448,363108,921444,308868,53004,54240,520908,357160,1229788,143148,596,1450072,23979836
2024-11-19 20:27:17,1858332,44760,644,206436,13632,974448,363108,921444,308868,53004,54240,520908,357160,1229788,143148,596,1450072,23979836
2024-11-19 20:27:17,1858332,44760,644,206436,13632,974448,363108,921444,308868,53004,54240,520908,357160,1229788,143148,596,1450072,23979836
2024-11-19 20:27:17,1858332,44760,644,206436,13632,974448,363108,921444,308868,53004,54240,520908,357160,1229788,143148,596,1450072,23979836
2024-11-19 20:27:17,1858332,44760,644,206436,13632,974448,363108,921444,308868,53004,54240,520908,357160,1229788,143148,596,1450072,23979836
2024-11-19 20:27:19,1858332,40308,644,207240,13636,977068,363928,924032,308916,53036,55012,520908,357244,1232464,147296,596,1450072,24101504
2024-11-19 20:27:21,1858332,40232,644,207240,13636,977012,363928,923976,308916,53036,55012,520908,357244,1232488,147312,596,1450072,24101536
2024-11-19 20:27:24,1858332,39832,644,207240,13636,976996,363920,923960,308908,53036,55012,520908,357244,1232464,147312,596,1450072,24101524
2024-11-19 20:27:26,1858332,39392,644,207240,13636,977536,363916,924500,308904,53036,55012,520908,357248,1232924,147360,596,1450072,24101444
2024-11-19 20:27:28,1858332,39164,644,207240,13636,977416,363916,924380,308904,53036,55012,520908,357248,1232896,147312,596,1450072,24101528
