Timestamp,MemTotal,MemFree,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),SwapTotal,SwapFree,AnonPages,Mapped,Shmem,CommitLimit,Committed_AS
2024-11-20 06:39:10,1858332,142128,2336,1188456,17284,147588,1069104,94720,31384,52868,1037720,520908,361660,124492,425028,572,1450072,22169284
2024-11-20 06:39:10,1858332,142128,2336,1188456,17284,147588,1069104,94720,31384,52868,1037720,520908,361660,124492,425028,572,1450072,22169284
2024-11-20 06:39:10,1858332,142128,2336,1188456,17284,147588,1069104,94720,31384,52868,1037720,520908,361660,124492,425028,572,1450072,22169284
2024-11-20 06:39:10,1858332,142128,2336,1188456,17284,147588,1069104,94720,31384,52868,1037720,520908,361660,124492,425028,572,1450072,22169284
2024-11-20 06:39:10,1858332,142128,2336,1188456,17284,147588,1069104,94720,31384,52868,1037720,520908,361660,124492,425028,572,1450072,22169284
2024-11-20 06:39:10,1858332,142128,2336,1188456,17284,147588,1069104,94720,31384,52868,1037720,520908,361660,124492,425028,572,1450072,22169284
2024-11-20 06:39:10,1858332,142128,2336,1188456,17284,147588,1069104,94720,31384,52868,1037720,520908,361660,124492,425028,572,1450072,22169284
2024-11-20 06:39:10,1858332,142128,2336,1188456,17284,147588,1069104,94720,31384,52868,1037720,520908,361660,124492,425028,572,1450072,22169284
2024-11-20 06:39:10,1858332,142128,2336,1188456,17284,147588,1069104,94720,31384,52868,1037720,520908,361660,124492,425028,572,1450072,22169284
2024-11-20 06:39:10,1858332,142128,2336,1188456,17284,147588,1069104,94720,31384,52868,1037720,520908,361660,124492,425028,572,1450072,22169284
2024-11-20 06:39:10,1858332,142128,2336,1188456,17284,147588,1069104,94720,31384,52868,1037720,520908,361660,124492,425028,572,1450072,22169284
2024-11-20 06:39:12,1858332,138604,1076,1215448,17132,629500,620160,100176,33400,529324,586760,520908,361524,131848,786772,572,1450072,22266300
2024-11-20 06:39:14,1858332,137400,1080,1217376,17132,659088,592504,100012,33536,559076,558968,520908,361524,132004,821900,572,1450072,22266152
2024-11-20 06:39:16,1858332,141700,1084,1219628,17140,654640,593940,95072,32864,559568,561076,520908,361620,126324,853108,572,1450072,22266116
2024-11-20 06:39:18,1858332,143116,1004,1218008,17140,654912,592160,95616,32424,559296,559736,520908,361620,126612,888720,572,1450072,22266232
2024-11-20 06:39:21,1858332,141148,1008,1220160,17140,655572,593632,95776,32224,559796,561408,520908,361620,126440,920708,572,1450072,22266332
2024-11-20 06:39:23,1858332,141576,144,1221736,17140,656108,593980,95876,32092,560232,561888,520908,361616,126372,931676,572,1450072,22266224
