Timestamp,MemTotal,MemFree,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),SwapTotal,SwapFree,AnonPages,Mapped,Shmem,CommitLimit,Committed_AS
2024-11-20 04:53:18,1858332,1075756,596,284364,16968,110716,196208,73928,47788,36788,148420,520908,359648,120360,143228,516,1450072,22194528
2024-11-20 04:53:18,1858332,1075756,596,284364,16968,110716,196208,73928,47788,36788,148420,520908,359648,120360,143228,516,1450072,22194528
2024-11-20 04:53:18,1858332,1075756,596,284364,16968,110716,196208,73928,47788,36788,148420,520908,359648,120360,143228,516,1450072,22194528
2024-11-20 04:53:18,1858332,1075756,596,284364,16968,110716,196208,73928,47788,36788,148420,520908,359648,120360,143228,516,1450072,22194528
2024-11-20 04:53:18,1858332,1075756,596,284364,16968,110716,196208,73928,47788,36788,148420,520908,359648,120360,143228,516,1450072,22194528
2024-11-20 04:53:18,1858332,1075756,596,284364,16968,110716,196208,73928,47788,36788,148420,520908,359648,120360,143228,516,1450072,22194528
2024-11-20 04:53:18,1858332,1075756,596,284364,16968,110716,196208,73928,47788,36788,148420,520908,359648,120360,143228,516,1450072,22194528
2024-11-20 04:53:18,1858332,1075756,596,284364,16968,110716,196208,73928,47788,36788,148420,520908,359648,120360,143228,516,1450072,22194528
2024-11-20 04:53:18,1858332,1075756,596,284364,16968,110716,196208,73928,47788,36788,148420,520908,359648,120360,143228,516,1450072,22194528
2024-11-20 04:53:18,1858332,1075756,596,284364,16968,110716,196208,73928,47788,36788,148420,520908,359648,120360,143228,516,1450072,22194528
2024-11-20 04:53:18,1858332,1075756,596,284364,16968,110716,196208,73928,47788,36788,148420,520908,359648,120360,143228,516,1450072,22194528
2024-11-20 04:53:20,1858332,988248,940,320680,17008,168788,224304,123936,47336,44852,176968,520908,359676,170188,152060,520,1450072,22398728
2024-11-20 04:53:22,1858332,722816,940,436320,17008,318184,339788,273332,47324,44852,292464,520908,359676,319196,152228,520,1450072,23202052
2024-11-20 04:53:24,1858332,32520,372,571244,16092,940700,410652,705436,174168,235264,236484,520908,357820,878060,152252,520,1450072,23201976
2024-11-20 04:53:27,1858332,49772,72,178316,16092,1012828,326580,973724,287268,39104,39312,520908,357816,1258984,126448,520,1450072,22204708
2024-11-20 04:53:29,1858332,42532,176,187704,16252,1002368,347832,962632,299636,39736,48196,520908,360372,1260696,128852,572,1450072,20282276
2024-11-20 04:53:31,1858332,38640,176,187688,16256,1006808,347940,967072,299624,39736,48316,520908,360380,1265088,128852,572,1450072,20282360
2024-11-20 04:53:34,1858332,39968,184,192920,16256,1003268,351760,963528,298464,39740,53296,520908,360468,1260288,130344,572,1450072,20282372
2024-11-20 04:53:36,1858332,41332,184,191292,16256,1001976,352160,962228,300284,39748,51876,520908,360472,1261064,130352,572,1450072,20282372
2024-11-20 04:53:38,1858332,41704,192,192136,16260,998656,356668,958908,303808,39748,52860,520908,360556,1261116,130632,572,1450072,20282336
2024-11-20 04:53:41,1858332,42352,192,192452,16260,997372,358928,957536,305960,39836,52968,520908,360560,1261588,131376,572,1450072,20282548
2024-11-20 04:53:43,1858332,40672,196,192448,16260,998836,358952,959000,305956,39836,52996,520908,360608,1263116,132848,572,1450072,22202576
2024-11-20 04:53:46,1858332,39036,268,205480,16260,997292,377276,951796,317260,45496,60016,520908,358472,1267632,146176,572,1450072,24124272
2024-11-20 04:53:49,1858332,36596,404,203760,16248,1007868,371276,956168,318828,51700,52448,520908,355036,1273460,151244,572,1450072,24125532
2024-11-20 04:53:51,1858332,36536,524,201696,16248,1009484,369748,958228,318596,51256,51152,520908,354212,1275312,151924,572,1450072,24125804
2024-11-20 04:53:54,1858332,54328,500,185912,15288,982808,358500,937804,317064,45004,41436,520908,351248,1253236,139804,572,1450072,20282524
2024-11-20 04:53:56,1858332,47456,508,193080,15288,982780,365836,937776,317064,45004,48772,520908,351260,1253256,140472,572,1450072,20282588
2024-11-20 04:53:59,1858332,47308,508,193080,15288,983100,365824,938096,317052,45004,48772,520908,351260,1253548,140104,572,1450072,20282364
2024-11-20 04:54:01,1858332,46124,508,194096,15288,983776,366424,938772,316660,45004,49764,520908,351276,1253772,140416,572,1450072,20282564
2024-11-20 04:54:04,1858332,46248,508,194096,15288,983916,366436,938912,316648,45004,49788,520908,351276,1253668,140416,572,1450072,20282444
2024-11-20 04:54:06,1858332,45524,496,197264,15072,985472,368180,940464,315240,45008,52940,520908,350736,1253872,140552,572,1450072,20282488
2024-11-20 04:54:09,1858332,45752,496,197480,15072,985368,368380,940360,315236,45008,53144,520908,350736,1253876,140716,572,1450072,20282560
2024-11-20 04:54:11,1858332,45188,496,197480,15072,985600,368392,940592,315236,45008,53156,520908,350736,1254112,140656,572,1450072,20282500
2024-11-20 04:54:14,1858332,45068,496,197480,15072,985716,368392,940708,315236,45008,53156,520908,350736,1254016,140900,572,1450072,20282420
2024-11-20 04:54:16,1858332,44992,496,197480,15072,985912,368384,940904,315228,45008,53156,520908,350736,1254416,140656,572,1450072,20282584
2024-11-20 04:54:19,1858332,45024,496,197480,15072,985796,368384,940788,315228,45008,53156,520908,350736,1254424,140716,572,1450072,20282368
2024-11-20 04:54:21,1858332,44768,496,197480,15072,986016,368384,941008,315228,45008,53156,520908,350736,1254540,140768,572,1450072,20282452
2024-11-20 04:54:24,1858332,44420,496,197480,15072,986412,368380,941404,315224,45008,53156,520908,350736,1255000,140660,572,1450072,20282368
2024-11-20 04:54:27,1858332,43292,496,198336,15072,986900,369212,941892,315220,45008,53992,520908,350736,1255568,140856,572,1450072,20282512
2024-11-20 04:54:29,1858332,49224,496,198336,15072,980672,368908,935664,314896,45008,54012,520908,350736,1248876,140160,572,1450072,20282576
2024-11-20 04:54:32,1858332,49336,496,198336,15072,981080,368908,936072,314896,45008,54012,520908,350736,1249280,139920,572,1450072,20282324
2024-11-20 04:54:34,1858332,48784,496,198580,15072,981556,369152,936548,314896,45008,54256,520908,350736,1249532,140116,572,1450072,20282248
2024-11-20 04:54:37,1858332,48400,496,198580,15072,981904,369160,936896,314904,45008,54256,520908,350744,1250192,140140,572,1450072,20282500
2024-11-20 04:54:40,1858332,48316,504,198612,15072,982080,369200,937072,314904,45008,54296,520908,350744,1250216,139936,572,1450072,20282348
2024-11-20 04:54:42,1858332,48272,504,198612,15072,982260,369200,937252,314904,45008,54296,520908,350744,1250476,140128,572,1450072,20282500
2024-11-20 04:54:45,1858332,48172,504,198612,15072,982136,369200,937128,314904,45008,54296,520908,350744,1250320,140120,572,1450072,20282424
2024-11-20 04:54:47,1858332,47532,504,198716,15072,982644,369304,937636,314904,45008,54400,520908,350744,1250844,140136,572,1450072,20282540
2024-11-20 04:54:50,1858332,47424,504,198812,15072,982536,369400,937528,314904,45008,54496,520908,350744,1250636,140140,572,1450072,20282572
2024-11-20 04:54:52,1858332,47292,504,198812,15072,983056,369400,938048,314904,45008,54496,520908,350744,1251348,140324,572,1450072,20282492
2024-11-20 04:54:55,1858332,46908,504,198812,15072,983260,369396,938252,314900,45008,54496,520908,350744,1251416,140148,572,1450072,20282272
2024-11-20 04:54:57,1858332,45828,528,197896,15068,986248,368012,941232,314448,45016,53564,520908,350660,1254308,143104,572,1450072,22203792
2024-11-20 04:55:00,1858332,42676,548,198960,14984,990328,369492,945296,314984,45032,54508,520908,350204,1258856,146592,572,1450072,24124404
2024-11-20 04:55:03,1858332,38040,356,196512,14628,1000016,365504,951500,317052,48516,48452,520908,349432,1267300,146152,564,1450072,24125536
2024-11-20 04:55:06,1858332,60760,432,181100,13316,981332,350720,937652,312812,43680,37908,520908,348440,1249664,135472,576,1450072,20282428
