Timestamp,MemTotal,MemFree,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),SwapTotal,SwapFree,AnonPages,Mapped,Shmem,CommitLimit,Committed_AS
2024-11-19 19:17:40,1858332,45208,520,202892,15220,981908,359868,928792,309312,53116,50556,520908,363132,1236700,143124,576,1450072,23996492
2024-11-19 19:17:40,1858332,45208,520,202892,15220,981908,359868,928792,309312,53116,50556,520908,363132,1236700,143124,576,1450072,23996492
2024-11-19 19:17:40,1858332,45208,520,202892,15220,981908,359868,928792,309312,53116,50556,520908,363132,1236700,143124,576,1450072,23996492
2024-11-19 19:17:40,1858332,45208,520,202892,15220,981908,359868,928792,309312,53116,50556,520908,363132,1236700,143124,576,1450072,23996492
2024-11-19 19:17:40,1858332,45208,520,202892,15220,981908,359868,928792,309312,53116,50556,520908,363132,1236700,143124,576,1450072,23996492
2024-11-19 19:17:40,1858332,45208,520,202892,15220,981908,359868,928792,309312,53116,50556,520908,363132,1236700,143124,576,1450072,23996492
2024-11-19 19:17:40,1858332,45208,520,202892,15220,981908,359868,928792,309312,53116,50556,520908,363132,1236700,143124,576,1450072,23996492
2024-11-19 19:17:40,1858332,45208,520,202892,15220,981908,359868,928792,309312,53116,50556,520908,363132,1236700,143124,576,1450072,23996492
2024-11-19 19:17:40,1858332,45208,520,202892,15220,981908,359868,928792,309312,53116,50556,520908,363132,1236700,143124,576,1450072,23996492
2024-11-19 19:17:40,1858332,45208,520,202892,15220,981908,359868,928792,309312,53116,50556,520908,363132,1236700,143124,576,1450072,23996492
2024-11-19 19:17:40,1858332,45208,520,202892,15220,981908,359868,928792,309312,53116,50556,520908,363132,1236700,143124,576,1450072,23996492
2024-11-19 19:17:43,1858332,45360,552,204712,15220,980056,361408,927820,308200,52236,53208,520908,358028,1234552,147248,576,1450072,24109736
2024-11-19 19:17:45,1858332,44972,552,204712,15220,980200,361412,927964,308200,52236,53212,520908,358028,1234544,147264,576,1450072,24109656
2024-11-19 19:17:47,1858332,44692,552,204712,15220,980204,361412,927968,308200,52236,53212,520908,358112,1234808,147264,576,1450072,24101544
2024-11-19 19:17:49,1858332,44988,552,204712,15220,980556,361412,928320,308200,52236,53212,520908,358112,1234828,147264,576,1450072,24109744
2024-11-19 19:17:51,1858332,44532,552,204712,15220,980504,361412,928268,308200,52236,53212,520908,358112,1234972,147264,576,1450072,24109768
2024-11-19 19:17:54,1858332,44392,552,204712,15220,980392,361412,928156,308200,52236,53212,520908,358112,1235004,147080,576,1450072,24109632
2024-11-19 19:17:56,1858332,44236,552,204712,15220,980856,361412,928620,308200,52236,53212,520908,358112,1235472,147264,576,1450072,24101532
2024-11-19 19:17:58,1858332,44020,552,204712,15220,981060,361428,928824,308216,52236,53212,520908,358128,1235664,147312,576,1450072,24109768
2024-11-19 19:18:00,1858332,44092,552,204712,15220,981120,361428,928884,308216,52236,53212,520908,358128,1235604,147272,576,1450072,24109684
2024-11-19 19:18:02,1858332,44312,552,204712,15220,981212,361428,928976,308216,52236,53212,520908,358128,1235628,147272,576,1450072,24109792
2024-11-19 19:18:04,1858332,44544,552,204712,15220,981628,361436,929392,308224,52236,53212,520908,358136,1236176,147272,576,1450072,24109568
2024-11-19 19:18:07,1858332,44316,552,204712,15220,981460,361436,929224,308224,52236,53212,520908,358136,1235836,147088,576,1450072,24109544
2024-11-19 19:18:09,1858332,44012,552,204712,15220,981648,361436,929412,308224,52236,53212,520908,358136,1236076,147324,576,1450072,24109564
2024-11-19 19:18:12,1858332,43776,552,204712,15220,981860,361436,929624,308224,52236,53212,520908,358136,1236268,147272,576,1450072,24109584
2024-11-19 19:18:14,1858332,43708,552,204712,15220,982232,361436,929996,308224,52236,53212,520908,358136,1236760,147272,576,1450072,24109520
2024-11-19 19:18:17,1858332,42692,552,204712,15220,983012,361436,930776,308224,52236,53212,520908,358152,1237428,147272,576,1450072,24109692
2024-11-19 19:18:19,1858332,43808,552,202504,15220,981644,361180,929816,309980,51828,51200,520908,357564,1238236,147088,576,1450072,24109524
2024-11-19 19:18:22,1858332,44312,552,202420,15220,981672,361072,929708,309880,51964,51192,520908,357564,1238084,147272,576,1450072,24109464
2024-11-19 19:18:24,1858332,44184,552,202420,15220,981932,361072,929968,309880,51964,51192,520908,357564,1238460,147264,576,1450072,24109404
2024-11-19 19:18:27,1858332,43936,552,202420,15220,982320,361072,930356,309880,51964,51192,520908,357564,1238688,147192,576,1450072,24109512
2024-11-19 19:18:29,1858332,44012,552,202420,15220,982444,361072,930480,309880,51964,51192,520908,357564,1238792,147264,576,1450072,24109468
2024-11-19 19:18:32,1858332,43928,552,202420,15220,982340,361072,930376,309880,51964,51192,520908,357564,1238976,147080,576,1450072,24109572
2024-11-19 19:18:34,1858332,43388,552,202420,15220,982852,361076,930888,309884,51964,51192,520908,357568,1239364,147264,576,1450072,24109612
2024-11-19 19:18:37,1858332,49780,552,202420,15220,976492,361084,924528,309892,51964,51192,520908,357592,1232964,147272,576,1450072,24109516
2024-11-19 19:18:40,1858332,49404,552,202420,15220,976532,361084,924568,309892,51964,51192,520908,357592,1233188,147264,576,1450072,24109484
2024-11-19 19:18:42,1858332,49912,552,202420,15220,976600,361084,924636,309892,51964,51192,520908,357592,1233112,147132,576,1450072,24109588
2024-11-19 19:18:44,1858332,49556,552,202420,15220,976744,361080,924780,309888,51964,51192,520908,357592,1233348,147264,576,1450072,24109452
2024-11-19 19:18:47,1858332,49404,552,202420,15220,977012,361080,925048,309888,51964,51192,520908,357592,1233532,147080,576,1450072,24101492
2024-11-19 19:18:49,1858332,49216,552,202420,15220,976916,361080,924952,309888,51964,51192,520908,357592,1233308,147100,576,1450072,24109636
2024-11-19 19:18:52,1858332,48820,552,202420,15220,977032,361080,925068,309888,51964,51192,520908,357592,1233636,147264,576,1450072,24109572
2024-11-19 19:18:54,1858332,48220,552,202420,15220,977728,361080,925764,309888,51964,51192,520908,357592,1234080,147284,576,1450072,24109708
2024-11-19 19:18:56,1858332,47612,552,202420,15220,977732,361080,925768,309888,51964,51192,520908,357592,1234204,147264,576,1450072,24109528
2024-11-19 19:18:58,1858332,47376,552,202420,15220,978168,361084,926204,309892,51964,51192,520908,357596,1234576,147264,576,1450072,24109720
2024-11-19 19:19:00,1858332,52712,552,202420,15220,972932,360960,920844,309892,52088,51068,520908,357604,1229092,145792,576,1450072,23998264
2024-11-19 19:19:02,1858332,53872,552,202420,15220,971940,360948,919828,309904,52112,51044,520908,357608,1228088,143184,576,1450072,23996652
2024-11-19 19:19:04,1858332,53900,552,202420,15220,971940,360948,919828,309904,52112,51044,520908,357608,1228168,143164,576,1450072,23996640
