Timestamp,MemTotal,MemFree,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),SwapTotal,SwapFree,AnonPages,Mapped,Shmem,CommitLimit,Committed_AS
2024-11-19 18:29:36,1858332,51420,476,204536,12804,972488,359120,919824,306452,52664,52668,520908,371300,1224700,144288,572,1450072,23981068
2024-11-19 18:29:36,1858332,51420,476,204536,12804,972488,359120,919824,306452,52664,52668,520908,371300,1224700,144288,572,1450072,23981068
2024-11-19 18:29:36,1858332,51420,476,204536,12804,972488,359120,919824,306452,52664,52668,520908,371300,1224700,144288,572,1450072,23981068
2024-11-19 18:29:36,1858332,51420,476,204536,12804,972488,359120,919824,306452,52664,52668,520908,371300,1224700,144288,572,1450072,23981068
2024-11-19 18:29:36,1858332,51420,476,204536,12804,972488,359120,919824,306452,52664,52668,520908,371300,1224700,144288,572,1450072,23981068
2024-11-19 18:29:36,1858332,51420,476,204536,12804,972488,359120,919824,306452,52664,52668,520908,371300,1224700,144288,572,1450072,23981068
2024-11-19 18:29:36,1858332,51420,476,204536,12804,972488,359120,919824,306452,52664,52668,520908,371300,1224700,144288,572,1450072,23981068
2024-11-19 18:29:36,1858332,51420,476,204536,12804,972488,359120,919824,306452,52664,52668,520908,371300,1224700,144288,572,1450072,23981068
2024-11-19 18:29:36,1858332,51420,476,204536,12804,972488,359120,919824,306452,52664,52668,520908,371300,1224700,144288,572,1450072,23981068
2024-11-19 18:29:36,1858332,51420,476,204536,12804,972488,359120,919824,306452,52664,52668,520908,371300,1224700,144288,572,1450072,23981068
2024-11-19 18:29:36,1858332,51420,476,204536,12804,972488,359120,919824,306452,52664,52668,520908,371300,1224700,144288,572,1450072,23981068
2024-11-19 18:29:38,1858332,44792,476,204160,12804,979392,358848,927388,306028,52004,52820,520908,370104,1232008,148388,572,1450072,24094604
2024-11-19 18:29:40,1858332,44836,476,204160,12804,979584,358848,927580,306028,52004,52820,520908,370104,1232148,148404,572,1450072,24094648
2024-11-19 18:29:43,1858332,44556,476,204160,12804,979524,358848,927520,306028,52004,52820,520908,370104,1232104,148404,572,1450072,24086548
2024-11-19 18:29:45,1858332,44500,476,204160,12804,979792,358848,927788,306028,52004,52820,520908,370104,1232360,148400,572,1450072,24086544
2024-11-19 18:29:47,1858332,44160,476,204160,12804,979868,358848,927864,306028,52004,52820,520908,370104,1232400,148404,572,1450072,24094564
2024-11-19 18:29:49,1858332,46688,476,202388,12804,976112,359592,924592,308060,51520,51532,520908,368776,1231300,148220,572,1450072,24094600
2024-11-19 18:29:51,1858332,46140,476,202388,12804,976452,359592,924932,308060,51520,51532,520908,368776,1231528,148404,572,1450072,24094676
2024-11-19 18:29:53,1858332,45988,476,202388,12804,976472,359592,924952,308060,51520,51532,520908,368776,1231552,148404,572,1450072,24094708
2024-11-19 18:29:56,1858332,46204,476,202388,12804,976628,359596,925108,308064,51520,51532,520908,368780,1231628,148404,572,1450072,24094740
2024-11-19 18:29:58,1858332,45776,476,202388,12804,976768,359584,925248,308052,51520,51532,520908,368780,1231860,148412,572,1450072,24094644
2024-11-19 18:30:00,1858332,47044,476,202388,12804,976996,359584,925476,308052,51520,51532,520908,368780,1232260,148432,572,1450072,24094532
2024-11-19 18:30:03,1858332,46824,476,202388,12804,976880,359584,925360,308052,51520,51532,520908,368780,1231976,148412,572,1450072,24094412
2024-11-19 18:30:05,1858332,46912,476,202388,12804,977316,359584,925796,308052,51520,51532,520908,368780,1232388,148464,572,1450072,24094496
2024-11-19 18:30:08,1858332,47004,476,202388,12804,977356,359584,925836,308052,51520,51532,520908,368780,1232328,148412,572,1450072,24094468
2024-11-19 18:30:10,1858332,46020,476,202388,12804,977956,359592,926436,308060,51520,51532,520908,368788,1232908,148420,572,1450072,24094516
2024-11-19 18:30:13,1858332,52816,476,202388,12804,971132,359592,919612,308060,51520,51532,520908,368792,1226492,148412,572,1450072,24094500
2024-11-19 18:30:15,1858332,52600,476,202388,12804,971380,359584,919852,308060,51528,51524,520908,368792,1226536,148464,572,1450072,24094596
2024-11-19 18:30:18,1858332,52704,476,202388,12804,971404,359584,919876,308060,51528,51524,520908,368792,1226568,148416,572,1450072,24094540
2024-11-19 18:30:20,1858332,52412,476,202548,12804,971676,359716,920148,308060,51528,51656,520908,368792,1226628,148504,572,1450072,24094456
2024-11-19 18:30:22,1858332,51792,476,202548,12804,971968,359748,920440,308064,51528,51684,520908,368796,1227152,148452,572,1450072,24094560
