Timestamp,MemTotal,MemFree,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),SwapTotal,SwapFree,AnonPages,Mapped,Shmem,CommitLimit,Committed_AS
2024-11-19 20:24:33,1858332,40284,644,206140,13636,979840,360356,925460,308392,54380,51964,520908,360320,1233540,145044,612,1450072,24020980
2024-11-19 20:24:36,1858332,41264,644,206296,13632,976336,362904,923440,308772,52896,54132,520908,357032,1231716,147268,596,1450072,24101544
2024-11-19 20:24:38,1858332,41632,644,206296,13632,976276,362984,923380,308776,52896,54208,520908,357036,1231768,147268,596,1450072,24101444
2024-11-19 20:24:40,1858332,41776,644,206296,13632,976296,362984,923400,308776,52896,54208,520908,357036,1231756,147100,596,1450072,24093396
2024-11-19 20:24:42,1858332,41448,644,206296,13632,976572,362984,923676,308776,52896,54208,520908,357036,1231916,147284,596,1450072,24101588
2024-11-19 20:24:45,1858332,40852,644,206296,13632,976872,362984,923976,308776,52896,54208,520908,357036,1232040,147100,596,1450072,24101296
2024-11-19 20:24:47,1858332,40824,644,206296,13632,976668,362984,923772,308776,52896,54208,520908,357036,1232140,147100,596,1450072,24101476
2024-11-19 20:24:49,1858332,41056,644,206296,13632,976636,362984,923740,308776,52896,54208,520908,357036,1231940,147284,596,1450072,24101444
2024-11-19 20:24:51,1858332,40084,644,206296,13632,977180,362984,924284,308776,52896,54208,520908,357036,1232580,147324,596,1450072,24101464
2024-11-19 20:24:53,1858332,40192,644,206296,13632,977152,362984,924256,308776,52896,54208,520908,357036,1232628,147284,596,1450072,24093304
2024-11-19 20:24:56,1858332,41208,644,206296,13632,976956,362984,924060,308776,52896,54208,520908,357036,1232372,147284,596,1450072,24101336
2024-11-19 20:24:58,1858332,40784,644,206296,13632,977344,362984,924448,308776,52896,54208,520908,357036,1232792,147328,596,1450072,24101500
2024-11-19 20:25:01,1858332,40524,644,206296,13632,977844,362988,924948,308780,52896,54208,520908,357040,1233164,147212,596,1450072,24101420
2024-11-19 20:25:04,1858332,40460,644,206296,13632,977628,362988,924732,308780,52896,54208,520908,357040,1233200,147284,596,1450072,24101304
2024-11-19 20:25:06,1858332,47328,644,206296,13632,971628,362880,918624,308780,53004,54100,520908,357064,1227024,143004,596,1450072,23979940
2024-11-19 20:25:08,1858332,47768,644,206296,13632,971480,362896,918476,308796,53004,54100,520908,357064,1226652,143188,596,1450072,23979992
2024-11-19 20:25:10,1858332,47692,644,206296,13632,971804,362896,918800,308796,53004,54100,520908,357064,1227036,143188,596,1450072,23979880
2024-11-19 20:25:12,1858332,47784,644,206296,13632,971744,362896,918740,308796,53004,54100,520908,357064,1226916,143188,596,1450072,23979876
2024-11-19 20:25:14,1858332,48260,644,206296,13632,971860,362908,918856,308808,53004,54100,520908,357088,1227144,143116,596,1450072,23980040
2024-11-19 20:25:16,1858332,47704,644,206296,13632,972088,362920,919084,308820,53004,54100,520908,357088,1227304,143116,596,1450072,23979892
2024-11-19 20:25:18,1858332,47860,644,206296,13632,972152,362928,919148,308828,53004,54100,520908,357104,1227360,143112,596,1450072,23979884
2024-11-19 20:25:20,1858332,47868,644,206296,13632,972312,362928,919308,308828,53004,54100,520908,357104,1227536,143096,596,1450072,23979840
2024-11-19 20:25:23,1858332,47552,644,206296,13632,972684,362928,919680,308828,53004,54100,520908,357104,1228024,143112,596,1450072,23979868
2024-11-19 20:25:25,1858332,47568,644,206296,13632,972860,362928,919856,308828,53004,54100,520908,357104,1228028,143112,596,1450072,23979960
2024-11-19 20:25:27,1858332,47712,644,206296,13632,972888,362928,919884,308828,53004,54100,520908,357104,1228280,143112,596,1450072,23980044
