Timestamp,MemTotal,MemFree,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),SwapTotal,SwapFree,AnonPages,Mapped,Shmem,CommitLimit,Committed_AS
2024-11-20 05:23:38,1858332,1050772,872,323156,16276,86072,258616,46604,73868,39468,184748,520908,357688,119188,142248,572,1450072,22197612
2024-11-20 05:23:38,1858332,1050772,872,323156,16276,86072,258616,46604,73868,39468,184748,520908,357688,119188,142248,572,1450072,22197612
2024-11-20 05:23:38,1858332,1050772,872,323156,16276,86072,258616,46604,73868,39468,184748,520908,357688,119188,142248,572,1450072,22197612
2024-11-20 05:23:38,1858332,1050772,872,323156,16276,86072,258616,46604,73868,39468,184748,520908,357688,119188,142248,572,1450072,22197612
2024-11-20 05:23:38,1858332,1050772,872,323156,16276,86072,258616,46604,73868,39468,184748,520908,357688,119188,142248,572,1450072,22197612
2024-11-20 05:23:39,1858332,1047992,872,323292,16276,87988,258748,48520,73864,39468,184884,520908,357688,120936,142300,572,1450072,22197608
2024-11-20 05:23:39,1858332,1047992,872,323292,16276,87988,258748,48520,73864,39468,184884,520908,357688,120936,142300,572,1450072,22197608
2024-11-20 05:23:39,1858332,1047992,872,323292,16276,87988,258748,48520,73864,39468,184884,520908,357688,120936,142300,572,1450072,22197608
2024-11-20 05:23:39,1858332,1047992,872,323292,16276,87988,258748,48520,73864,39468,184884,520908,357688,120936,142300,572,1450072,22197608
2024-11-20 05:23:39,1858332,1047992,872,323292,16276,87988,258748,48520,73864,39468,184884,520908,357688,120936,142300,572,1450072,22197608
2024-11-20 05:23:39,1858332,1047992,872,323292,16276,87988,258748,48520,73864,39468,184884,520908,357688,120936,142300,572,1450072,22197608
2024-11-20 05:23:41,1858332,971096,1064,360344,16280,135884,286244,88340,72264,47544,213980,520908,357696,159252,151428,572,1450072,22397376
2024-11-20 05:23:43,1858332,933416,1064,360344,16280,173912,286124,126368,72112,47544,214012,520908,357696,197504,151432,572,1450072,22435340
2024-11-20 05:23:45,1858332,51596,1064,679556,16280,921664,418436,687252,72108,234412,346328,520908,357696,757876,151548,572,1450072,23205444
2024-11-20 05:23:47,1858332,33236,112,233056,15420,986892,369904,920708,303384,66184,66520,520908,355548,1222532,145688,572,1450072,24120820
2024-11-20 05:23:49,1858332,45216,180,191332,15416,996204,350340,953600,301272,42604,49068,520908,355816,1253348,137684,568,1450072,22205864
2024-11-20 05:23:51,1858332,37264,332,197984,15416,993308,369912,948860,316316,44448,53596,520908,355936,1263944,144024,568,1450072,24127792
2024-11-20 05:23:54,1858332,34676,500,185920,15204,996064,360416,952592,317600,43472,42816,520908,355580,1257948,142316,564,1450072,22208196
2024-11-20 05:23:56,1858332,39108,520,195328,15200,983900,369428,940020,317372,43880,52056,520908,355604,1255860,138180,564,1450072,20286092
2024-11-20 05:23:58,1858332,39088,520,195372,15200,984372,369532,940460,317356,43912,52176,520908,355604,1256100,138144,564,1450072,20286168
2024-11-20 05:24:00,1858332,45184,448,193092,15212,997400,361048,945948,318864,51452,42184,520908,355112,1263392,145188,560,1450072,22207256
2024-11-20 05:24:03,1858332,44624,448,193172,15212,997952,361204,946500,318840,51452,42364,520908,355116,1263832,145020,560,1450072,22207380
2024-11-20 05:24:05,1858332,43140,456,194332,15212,997776,362176,946324,318648,51452,43528,520908,355116,1263468,145344,560,1450072,22207232
2024-11-20 05:24:07,1858332,45108,456,195468,15212,995672,362464,944208,317836,51464,44628,520908,355132,1260608,144516,560,1450072,22207276
2024-11-20 05:24:10,1858332,45800,456,195468,15212,996224,362476,944760,317816,51464,44660,520908,355132,1261224,144600,560,1450072,22207084
2024-11-20 05:24:12,1858332,43928,456,197820,15212,996556,364356,945092,317344,51464,47012,520908,355132,1261108,144756,560,1450072,22207140
2024-11-20 05:24:15,1858332,43464,456,197816,15216,996960,364300,945496,317288,51464,47012,520908,355132,1261340,144576,560,1450072,22207272
2024-11-20 05:24:17,1858332,37044,464,199476,15372,1001276,365960,949636,317400,51640,48560,520908,355388,1265692,147016,560,1450072,24128356
2024-11-20 05:24:20,1858332,41540,464,196900,15376,998496,365468,948424,317968,50072,47500,520908,355336,1264644,145196,560,1450072,24128532
2024-11-20 05:24:23,1858332,38800,464,197036,15376,1001944,365524,951848,317928,50096,47596,520908,355348,1267948,146312,560,1450072,22208340
2024-11-20 05:24:25,1858332,76936,356,182020,15364,979852,354072,938596,312752,41256,41320,520908,348952,1249824,137564,560,1450072,20285956
2024-11-20 05:24:28,1858332,77224,356,182096,15364,980156,354112,938900,312716,41256,41396,520908,348952,1250064,137280,560,1450072,20285960
2024-11-20 05:24:30,1858332,77092,364,182296,15364,980404,354264,939148,312660,41256,41604,520908,348956,1249940,137376,560,1450072,20285876
2024-11-20 05:24:33,1858332,76796,364,182296,15364,980572,354268,939316,312664,41256,41604,520908,348960,1250412,137296,560,1450072,20286040
2024-11-20 05:24:35,1858332,76072,364,183428,15364,980704,355192,939448,312456,41256,42736,520908,348980,1250116,137516,560,1450072,20286028
2024-11-20 05:24:38,1858332,75792,364,183428,15364,981036,355192,939780,312456,41256,42736,520908,348980,1250520,137436,560,1450072,20286036
2024-11-20 05:24:40,1858332,66936,368,192116,15368,981456,363872,940200,312460,41256,51412,520908,348984,1251064,137704,560,1450072,20286036
2024-11-20 05:24:43,1858332,66556,368,192116,15368,981728,363888,940472,312460,41256,51428,520908,349000,1251316,137648,560,1450072,20286008
2024-11-20 05:24:45,1858332,66552,368,192116,15368,981828,363888,940572,312460,41256,51428,520908,349000,1251412,137748,560,1450072,20285848
2024-11-20 05:24:47,1858332,66268,368,192116,15368,981808,363888,940552,312460,41256,51428,520908,349004,1251360,137648,560,1450072,20285960
2024-11-20 05:24:50,1858332,65908,368,192116,15368,982376,363872,941120,312444,41256,51428,520908,349016,1251856,137748,560,1450072,20285928
2024-11-20 05:24:52,1858332,65908,368,192116,15368,982164,363872,940908,312444,41256,51428,520908,349016,1251844,138016,560,1450072,20285892
