Timestamp,MemTotal,MemFree,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),SwapTotal,SwapFree,AnonPages,Mapped,Shmem,CommitLimit,Committed_AS
2024-11-19 18:47:56,1858332,55544,524,205300,13252,969680,358588,915448,306808,54232,51780,520908,362260,1220716,150216,572,1450072,24103452
2024-11-19 18:47:58,1858332,55348,524,205300,13252,969760,358588,915528,306808,54232,51780,520908,362260,1220904,150088,572,1450072,24103500
2024-11-19 18:48:01,1858332,55128,524,205300,13252,969960,358588,915728,306808,54232,51780,520908,362260,1221032,150220,572,1450072,24103384
2024-11-19 18:48:03,1858332,54812,524,205300,13252,970080,358588,915848,306808,54232,51780,520908,362260,1221124,150220,572,1450072,24103484
2024-11-19 18:48:06,1858332,54824,524,205300,13252,970348,358588,916116,306808,54232,51780,520908,362260,1221652,150224,572,1450072,24103296
2024-11-19 18:48:09,1858332,54568,524,205300,13252,970472,358588,916240,306808,54232,51780,520908,362260,1221456,150220,572,1450072,24103452
2024-11-19 18:48:11,1858332,54004,524,205300,13252,970712,358588,916480,306808,54232,51780,520908,362260,1222140,150272,572,1450072,24103468
2024-11-19 18:48:14,1858332,53892,524,205300,13252,971224,358588,916992,306808,54232,51780,520908,362260,1222376,150224,572,1450072,24103424
2024-11-19 18:48:16,1858332,53492,524,205300,13252,971612,358588,917380,306808,54232,51780,520908,362260,1222684,150220,572,1450072,24103540
2024-11-19 18:48:19,1858332,52976,524,205300,13252,972308,358588,918076,306808,54232,51780,520908,362260,1223432,150228,572,1450072,24103484
2024-11-19 18:48:21,1858332,52328,524,205300,13252,973040,358592,918808,306812,54232,51780,520908,362264,1224080,150224,572,1450072,24103360
2024-11-19 18:48:24,1858332,52148,524,205300,13252,973188,358592,918956,306812,54232,51780,520908,362264,1224268,150224,572,1450072,24103304
2024-11-19 18:48:26,1858332,51964,524,205300,13252,973276,358592,919044,306812,54232,51780,520908,362264,1224408,150276,572,1450072,24103332
2024-11-19 18:48:28,1858332,51680,524,205300,13252,973336,358592,919104,306812,54232,51780,520908,362264,1224536,150040,572,1450072,24103424
2024-11-19 18:48:30,1858332,50748,524,205300,13252,973440,358592,919208,306812,54232,51780,520908,362264,1224620,150224,572,1450072,24103300
2024-11-19 18:48:33,1858332,50060,524,205300,13252,973808,358592,919576,306812,54232,51780,520908,362264,1225044,150224,572,1450072,24103316
2024-11-19 18:48:35,1858332,50252,524,205300,13252,974076,358592,919844,306812,54232,51780,520908,362264,1225232,150224,572,1450072,24103416
2024-11-19 18:48:37,1858332,56656,524,205300,13252,968300,358592,914068,306812,54232,51780,520908,362264,1219328,148936,572,1450072,23983360
2024-11-19 18:48:39,1858332,57480,524,205300,13252,967472,358592,913240,306812,54232,51780,520908,362264,1218624,146168,572,1450072,23981768
2024-11-19 18:48:41,1858332,57464,524,205300,13252,967464,358592,913232,306812,54232,51780,520908,362264,1218504,146148,572,1450072,23981728
2024-11-19 18:48:43,1858332,57372,524,205300,13252,967480,358592,913248,306812,54232,51780,520908,362264,1218660,146148,572,1450072,23981820
2024-11-19 18:48:45,1858332,57036,524,205300,13252,967980,358592,913748,306812,54232,51780,520908,362264,1218952,146184,572,1450072,23981724
2024-11-19 18:48:47,1858332,56880,524,205300,13252,967980,358592,913748,306812,54232,51780,520908,362264,1219004,146148,572,1450072,23981692
2024-11-19 18:48:49,1858332,64132,524,205300,13252,961708,358592,907476,306812,54232,51780,520908,362264,1212688,146120,572,1450072,23981752
2024-11-19 18:48:51,1858332,63900,524,205300,13252,962004,358592,907772,306812,54232,51780,520908,362264,1213072,146112,572,1450072,23981600
2024-11-19 18:48:53,1858332,63956,524,205300,13252,962284,358592,908052,306812,54232,51780,520908,362264,1213420,146112,572,1450072,23981824
2024-11-19 18:48:56,1858332,63920,524,205300,13252,962212,358592,907980,306812,54232,51780,520908,362264,1213416,146112,572,1450072,23981704
2024-11-19 18:48:58,1858332,63584,524,205300,13252,962296,358592,908064,306812,54232,51780,520908,362264,1213480,146116,572,1450072,23981800
2024-11-19 18:49:00,1858332,62944,524,205300,13252,962456,358592,908224,306812,54232,51780,520908,362264,1213500,146100,572,1450072,23981800
