Timestamp,MemTotal,MemFree,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),SwapTotal,SwapFree,AnonPages,Mapped,Shmem,CommitLimit,Committed_AS
2024-11-19 18:33:04,1858332,53284,600,204196,12824,973060,357680,917664,308092,55396,49588,520908,369020,1224220,144388,572,1450072,23981188
2024-11-19 18:33:04,1858332,53284,600,204196,12824,973060,357680,917664,308092,55396,49588,520908,369020,1224220,144388,572,1450072,23981188
2024-11-19 18:33:04,1858332,53284,600,204196,12824,973060,357680,917664,308092,55396,49588,520908,369020,1224220,144388,572,1450072,23981188
2024-11-19 18:33:04,1858332,53284,600,204196,12824,973060,357680,917664,308092,55396,49588,520908,369020,1224220,144388,572,1450072,23981188
2024-11-19 18:33:04,1858332,53284,600,204196,12824,973060,357680,917664,308092,55396,49588,520908,369020,1224220,144388,572,1450072,23981188
2024-11-19 18:33:04,1858332,53284,600,204196,12824,973060,357680,917664,308092,55396,49588,520908,369020,1224220,144388,572,1450072,23981188
2024-11-19 18:33:04,1858332,53284,600,204196,12824,973060,357680,917664,308092,55396,49588,520908,369020,1224220,144388,572,1450072,23981188
2024-11-19 18:33:04,1858332,53284,600,204196,12824,973060,357680,917664,308092,55396,49588,520908,369020,1224220,144388,572,1450072,23981188
2024-11-19 18:33:04,1858332,53284,600,204196,12824,973060,357680,917664,308092,55396,49588,520908,369020,1224220,144388,572,1450072,23981188
2024-11-19 18:33:04,1858332,53284,600,204196,12824,973060,357680,917664,308092,55396,49588,520908,369020,1224220,144388,572,1450072,23981188
2024-11-19 18:33:04,1858332,53284,600,204196,12824,973060,357680,917664,308092,55396,49588,520908,369020,1224220,144388,572,1450072,23981188
2024-11-19 18:33:06,1858332,48388,600,204792,12968,976464,358452,921068,308268,55396,50184,520908,369084,1227868,148492,572,1450072,24102944
2024-11-19 18:33:09,1858332,51792,600,202400,12968,973876,357240,921084,306844,52792,50396,520908,367424,1226416,148448,572,1450072,24102944
2024-11-19 18:33:11,1858332,51640,600,202400,12968,973768,357240,920976,306844,52792,50396,520908,367424,1226488,148448,572,1450072,24102876
2024-11-19 18:33:13,1858332,51276,600,202400,12968,974296,357240,921504,306844,52792,50396,520908,367424,1226692,148448,572,1450072,24094700
2024-11-19 18:33:15,1858332,51228,600,202400,12968,974136,357240,921344,306844,52792,50396,520908,367424,1226860,148448,572,1450072,24102836
2024-11-19 18:33:18,1858332,50564,600,202400,12968,974548,357244,921756,306848,52792,50396,520908,367428,1227192,148452,572,1450072,24102924
2024-11-19 18:33:20,1858332,50312,600,202400,12968,974584,357244,921792,306848,52792,50396,520908,367428,1227280,148504,572,1450072,24094740
2024-11-19 18:33:22,1858332,51068,600,202400,12968,974484,357244,921692,306848,52792,50396,520908,367428,1227040,148452,572,1450072,24102792
2024-11-19 18:33:24,1858332,50140,600,202400,12968,974772,357244,921980,306848,52792,50396,520908,367428,1227320,148452,572,1450072,24102792
2024-11-19 18:33:26,1858332,49912,600,202400,12968,974880,357244,922088,306848,52792,50396,520908,367428,1227476,148452,572,1450072,24102832
2024-11-19 18:33:29,1858332,49780,600,202400,12968,975240,357244,922448,306848,52792,50396,520908,367428,1227940,148268,572,1450072,24102732
2024-11-19 18:33:31,1858332,49608,600,202400,12968,975380,357244,922588,306848,52792,50396,520908,367428,1227960,148452,572,1450072,24102836
2024-11-19 18:33:33,1858332,49936,600,202400,12968,975264,357244,922472,306848,52792,50396,520908,367428,1227972,148268,572,1450072,24102720
2024-11-19 18:33:35,1858332,49800,600,202400,12968,975624,357244,922832,306848,52792,50396,520908,367428,1228200,148452,572,1450072,24102868
2024-11-19 18:33:38,1858332,50320,600,202400,12968,975596,357244,922804,306848,52792,50396,520908,367428,1228248,148268,572,1450072,24102672
2024-11-19 18:33:40,1858332,50624,600,202400,12968,975612,357244,922820,306848,52792,50396,520908,367428,1228500,148504,572,1450072,24102728
2024-11-19 18:33:43,1858332,50188,600,202400,12968,976124,357244,923332,306848,52792,50396,520908,367428,1228684,148416,572,1450072,24102780
2024-11-19 18:33:45,1858332,50176,600,202400,12968,975896,357244,923104,306848,52792,50396,520908,367428,1228520,148452,572,1450072,24102644
2024-11-19 18:33:48,1858332,50272,600,202400,12968,976344,357244,923552,306848,52792,50396,520908,367428,1228980,148456,572,1450072,24102672
2024-11-19 18:33:50,1858332,49908,600,202400,12968,976516,357244,923724,306848,52792,50396,520908,367428,1229012,148268,572,1450072,24102840
2024-11-19 18:33:53,1858332,49540,600,202400,12968,976912,357244,924120,306848,52792,50396,520908,367428,1229472,148428,572,1450072,24102656
2024-11-19 18:33:55,1858332,49760,600,202400,12968,976660,357248,923868,306852,52792,50396,520908,367432,1229472,148452,572,1450072,24102684
2024-11-19 18:33:58,1858332,49696,600,202400,12968,976932,357248,924140,306852,52792,50396,520908,367432,1229540,148452,572,1450072,24102740
2024-11-19 18:34:00,1858332,48528,600,202400,12968,977064,357248,924272,306852,52792,50396,520908,367432,1229564,148452,572,1450072,24102768
2024-11-19 18:34:02,1858332,48572,600,202400,12972,977624,357252,924832,306856,52792,50396,520908,367432,1230232,148452,572,1450072,24102892
2024-11-19 18:34:04,1858332,48292,600,202400,12972,977688,357252,924896,306856,52792,50396,520908,367432,1230272,148452,572,1450072,24102776
2024-11-19 18:34:07,1858332,48420,600,202400,12972,977552,357252,924760,306856,52792,50396,520908,367432,1230252,148268,572,1450072,24102788
2024-11-19 18:34:09,1858332,47660,600,202400,12972,977772,357252,924980,306856,52792,50396,520908,367432,1230352,148452,572,1450072,24102868
2024-11-19 18:34:11,1858332,47652,600,202400,12972,977944,357252,925152,306856,52792,50396,520908,367432,1230516,148452,572,1450072,24102932
2024-11-19 18:34:13,1858332,47780,600,202400,12972,977944,357252,925152,306856,52792,50396,520908,367432,1230524,148452,572,1450072,24102900
2024-11-19 18:34:15,1858332,47208,600,202400,12972,978532,357256,925740,306860,52792,50396,520908,367436,1231236,148320,572,1450072,24102804
2024-11-19 18:34:17,1858332,53064,600,202400,12972,972632,357256,919840,306860,52792,50396,520908,367436,1225336,148452,572,1450072,24102808
2024-11-19 18:34:19,1858332,53404,600,202400,12972,972928,357256,920136,306860,52792,50396,520908,367436,1225516,148376,572,1450072,24102892
2024-11-19 18:34:22,1858332,53124,600,202400,12972,973372,357260,920580,306864,52792,50396,520908,367440,1226024,148452,572,1450072,24102800
2024-11-19 18:34:24,1858332,52852,600,202400,12972,973552,357260,920760,306864,52792,50396,520908,367440,1226312,148272,572,1450072,24102916
2024-11-19 18:34:27,1858332,52544,600,202400,12972,973884,357260,921092,306864,52792,50396,520908,367440,1226452,148456,572,1450072,24102888
2024-11-19 18:34:30,1858332,52424,600,202400,12972,974144,357260,921352,306864,52792,50396,520908,367440,1226864,148268,572,1450072,24102852
2024-11-19 18:34:32,1858332,51952,600,202400,12972,974336,357260,921544,306864,52792,50396,520908,367440,1226900,148536,572,1450072,24102888
2024-11-19 18:34:35,1858332,51968,600,202400,12972,974424,357260,921632,306864,52792,50396,520908,367440,1227136,148268,572,1450072,24102868
