Timestamp,MemTotal,MemFree,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),SwapTotal,SwapFree,AnonPages,Mapped,Shmem,CommitLimit,Committed_AS
2024-11-19 19:22:12,1858332,54296,636,202624,15220,971308,361392,919176,310080,52132,51312,520908,357996,1227860,143204,576,1450072,23996548
2024-11-19 19:22:12,1858332,54296,636,202624,15220,971308,361392,919176,310080,52132,51312,520908,357996,1227860,143204,576,1450072,23996548
2024-11-19 19:22:12,1858332,54296,636,202624,15220,971308,361392,919176,310080,52132,51312,520908,357996,1227860,143204,576,1450072,23996548
2024-11-19 19:22:12,1858332,54296,636,202624,15220,971308,361392,919176,310080,52132,51312,520908,357996,1227860,143204,576,1450072,23996548
2024-11-19 19:22:12,1858332,54296,636,202624,15220,971308,361392,919176,310080,52132,51312,520908,357996,1227860,143204,576,1450072,23996548
2024-11-19 19:22:12,1858332,54296,636,202624,15220,971308,361392,919176,310080,52132,51312,520908,357996,1227860,143204,576,1450072,23996548
2024-11-19 19:22:12,1858332,54296,636,202624,15220,971308,361392,919176,310080,52132,51312,520908,357996,1227860,143204,576,1450072,23996548
2024-11-19 19:22:12,1858332,54296,636,202624,15220,971308,361392,919176,310080,52132,51312,520908,357996,1227860,143204,576,1450072,23996548
2024-11-19 19:22:12,1858332,54296,636,202624,15220,971308,361392,919176,310080,52132,51312,520908,357996,1227860,143204,576,1450072,23996548
2024-11-19 19:22:12,1858332,54296,636,202624,15220,971308,361392,919176,310080,52132,51312,520908,357996,1227860,143204,576,1450072,23996548
2024-11-19 19:22:12,1858332,54296,636,202624,15220,971308,361392,919176,310080,52132,51312,520908,357996,1227860,143204,576,1450072,23996548
2024-11-19 19:22:14,1858332,41788,636,204560,15304,983584,361392,931372,308224,52212,53168,520908,358056,1238200,147408,576,1450072,24118096
2024-11-19 19:22:17,1858332,41472,636,204560,15304,983892,361392,931680,308224,52212,53168,520908,358056,1238412,147424,576,1450072,24118112
2024-11-19 19:22:19,1858332,41404,636,204560,15304,983944,361396,931732,308228,52212,53168,520908,358060,1238396,147432,576,1450072,24110008
2024-11-19 19:22:21,1858332,40660,636,204560,15304,984332,361396,932120,308228,52212,53168,520908,358060,1238740,147300,576,1450072,24109892
2024-11-19 19:22:23,1858332,40928,636,204652,15304,984108,361488,931896,308228,52212,53260,520908,358060,1238544,147436,576,1450072,24118076
2024-11-19 19:22:25,1858332,40660,636,204652,15304,984500,361488,932288,308228,52212,53260,520908,358060,1239000,147436,576,1450072,24109888
