Timestamp,MemTotal,MemFree,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),SwapTotal,SwapFree,AnonPages,Mapped,Shmem,CommitLimit,Committed_AS
2024-11-20 05:51:00,1858332,1149112,556,213376,17868,106628,125684,70140,48196,36488,77488,520908,355288,116612,146408,712,1450072,22170160
2024-11-20 05:51:00,1858332,1149112,556,213376,17868,106628,125684,70140,48196,36488,77488,520908,355288,116612,146408,712,1450072,22170160
2024-11-20 05:51:00,1858332,1149112,556,213376,17868,106628,125684,70140,48196,36488,77488,520908,355288,116612,146408,712,1450072,22170160
2024-11-20 05:51:00,1858332,1149112,556,213376,17868,106628,125684,70140,48196,36488,77488,520908,355288,116612,146408,712,1450072,22170160
2024-11-20 05:51:00,1858332,1149112,556,213376,17868,106628,125684,70140,48196,36488,77488,520908,355288,116612,146408,712,1450072,22170160
2024-11-20 05:51:00,1858332,1149112,556,213376,17868,106628,125684,70140,48196,36488,77488,520908,355288,116612,146408,712,1450072,22170160
2024-11-20 05:51:00,1858332,1149112,556,213376,17868,106628,125684,70140,48196,36488,77488,520908,355288,116612,146408,712,1450072,22170160
2024-11-20 05:51:00,1858332,1149112,556,213376,17868,106628,125684,70140,48196,36488,77488,520908,355288,116612,146408,712,1450072,22170160
2024-11-20 05:51:00,1858332,1149112,556,213376,17868,106628,125684,70140,48196,36488,77488,520908,355288,116612,146408,712,1450072,22170160
2024-11-20 05:51:00,1858332,1149112,556,213376,17868,106628,125684,70140,48196,36488,77488,520908,355288,116612,146408,712,1450072,22170160
2024-11-20 05:51:00,1858332,1149112,556,213376,17868,106628,125684,70140,48196,36488,77488,520908,355288,116612,146408,712,1450072,22170160
2024-11-20 05:51:02,1858332,1092108,792,234784,17872,148644,138800,104188,47692,44456,91108,520908,355460,150344,152980,712,1450072,22364460
2024-11-20 05:51:04,1858332,1059732,792,235152,17872,181104,139228,136648,47688,44456,91540,520908,355460,182752,152864,712,1450072,22396756
2024-11-20 05:51:06,1858332,298832,792,504300,17872,881876,197980,627096,47684,254780,150296,520908,355496,673340,153172,712,1450072,23177856
2024-11-20 05:51:09,1858332,32524,120,238908,17908,1015788,336292,948588,264716,67200,71576,520908,353772,1211700,138556,712,1450072,22164196
2024-11-20 05:51:11,1858332,36316,232,195972,18056,1013276,339848,967816,289148,45460,50700,520908,353824,1255176,137532,708,1450072,22178172
2024-11-20 05:51:13,1858332,33908,332,201232,18052,996908,370392,949556,316576,47352,53816,520908,353120,1264540,144264,708,1450072,24099752
2024-11-20 05:51:16,1858332,29644,512,192908,17824,997164,363772,951120,316672,46044,47100,520908,351104,1266092,147816,708,1450072,22180604
2024-11-20 05:51:18,1858332,52536,496,186244,16356,981192,359380,937904,315980,43288,43400,520908,350248,1252848,137268,708,1450072,20258228
2024-11-20 05:51:20,1858332,49684,500,186468,16620,982552,359856,939264,316060,43288,43796,520908,350420,1254704,138252,708,1450072,22178072
2024-11-20 05:51:23,1858332,40672,596,192040,17276,995864,358672,944844,317040,51020,41632,520908,350908,1259964,144156,708,1450072,22179476
2024-11-20 05:51:25,1858332,39100,604,195536,17344,996296,360344,944312,316172,51984,44172,520908,350916,1258656,144296,708,1450072,22179296
2024-11-20 05:51:27,1858332,33904,604,200176,17344,996700,364756,944688,316080,52012,48676,520908,350916,1259132,144392,708,1450072,22179260
2024-11-20 05:51:30,1858332,41260,588,204484,17340,992004,367288,939120,315048,52884,52240,520908,350928,1252244,138064,708,1450072,20258176
