Timestamp,MemTotal,MemFree,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),SwapTotal,SwapFree,AnonPages,Mapped,Shmem,CommitLimit,Committed_AS
2024-11-19 18:58:01,1858332,108816,1004,1174408,13608,283576,951572,120032,40112,163544,911460,520908,374516,158856,522220,592,1450072,26025668
2024-11-19 18:58:01,1858332,108816,1004,1174408,13608,283576,951572,120032,40112,163544,911460,520908,374516,158856,522220,592,1450072,26025668
2024-11-19 18:58:01,1858332,108816,1004,1174408,13608,283576,951572,120032,40112,163544,911460,520908,374516,158856,522220,592,1450072,26025668
2024-11-19 18:58:01,1858332,108816,1004,1174408,13608,283576,951572,120032,40112,163544,911460,520908,374516,158856,522220,592,1450072,26025668
2024-11-19 18:58:01,1858332,108816,1004,1174408,13608,283576,951572,120032,40112,163544,911460,520908,374516,158856,522220,592,1450072,26025668
2024-11-19 18:58:01,1858332,108816,1004,1174408,13608,283576,951572,120032,40112,163544,911460,520908,374516,158856,522220,592,1450072,26025668
2024-11-19 18:58:01,1858332,108816,1004,1174408,13608,283576,951572,120032,40112,163544,911460,520908,374516,158856,522220,592,1450072,26025668
2024-11-19 18:58:01,1858332,108816,1004,1174408,13608,283576,951572,120032,40112,163544,911460,520908,374516,158856,522220,592,1450072,26025668
2024-11-19 18:58:01,1858332,108816,1004,1174408,13608,283576,951572,120032,40112,163544,911460,520908,374516,158856,522220,592,1450072,26025668
2024-11-19 18:58:01,1858332,108816,1004,1174408,13608,283576,951572,120032,40112,163544,911460,520908,374516,158856,522220,592,1450072,26025668
2024-11-19 18:58:01,1858332,108816,1004,1174408,13608,283576,951572,120032,40112,163544,911460,520908,374516,158856,522220,592,1450072,26025668
2024-11-19 18:58:03,1858332,102920,1012,1194700,12576,672952,589564,125248,41768,547704,547796,520908,374572,166672,895572,592,1450072,26129736
2024-11-19 18:58:05,1858332,104108,472,1194452,12576,672576,589440,125308,41864,547268,547576,520908,374572,166884,912596,592,1450072,26129716
2024-11-19 18:58:07,1858332,101800,168,1196184,12576,672816,591040,125516,41840,547300,549200,520908,374572,167128,907024,592,1450072,26129520
2024-11-19 18:58:09,1858332,102688,176,1196004,12576,671408,591824,125084,41752,546324,550072,520908,374572,166552,899744,592,1450072,26129672
2024-11-19 18:58:11,1858332,102860,176,1196132,12576,672348,590324,124864,41732,547484,548592,520908,374572,166364,897644,592,1450072,26129736
2024-11-19 18:58:13,1858332,102828,184,1195736,12576,673168,590024,125208,41692,547960,548332,520908,374572,166612,893784,592,1450072,26129696
2024-11-19 18:58:15,1858332,103508,176,1195144,12576,673024,589636,125444,41920,547580,547716,520908,374572,166728,891376,592,1450072,26129804
2024-11-19 18:58:18,1858332,104008,184,1194652,12576,672516,589420,125396,41888,547120,547532,520908,374572,166844,887312,592,1450072,26129816
2024-11-19 18:58:20,1858332,108096,184,1200852,12576,669220,592920,119316,41824,549904,551096,520908,374572,160852,885432,592,1450072,26129672
2024-11-19 18:58:22,1858332,105724,184,1207016,12576,672300,596156,119568,41804,552732,554352,520908,374572,161112,887552,592,1450072,26129668
2024-11-19 18:58:24,1858332,108604,468,1203784,12576,672004,593952,120112,41772,551892,552180,520908,374580,161800,881256,592,1450072,26138932
2024-11-19 18:58:26,1858332,83968,676,1204632,12576,698108,593272,144376,41728,553732,551544,520908,374580,185672,881472,592,1450072,26219704
2024-11-19 18:58:28,1858332,62704,684,1201428,12576,718024,594300,167076,43056,550948,551244,520908,374580,210416,880424,592,1450072,26243908
2024-11-19 18:58:30,1858332,33244,664,1026104,12576,778088,568272,314688,104912,463400,463360,520908,374576,419400,789532,592,1450072,27040828
2024-11-19 18:58:32,1858332,32672,132,497444,12364,911272,436004,712748,237604,198524,198400,520908,372756,950328,151804,496,1450072,27040912
2024-11-19 18:58:35,1858332,33508,140,195000,11092,989568,358724,942104,310920,47464,47804,520908,370684,1252900,112456,500,1450072,24104112
2024-11-19 18:58:37,1858332,54204,396,218380,10272,971988,374868,920976,307036,51012,67832,520908,368108,1226952,126212,504,1450072,22180144
2024-11-19 18:58:39,1858332,54592,464,222124,10036,983352,369668,923020,307408,60332,62260,520908,364048,1229344,133664,504,1450072,24100720
2024-11-19 18:58:41,1858332,51692,352,198984,9660,971996,357860,922656,307584,49340,50276,520908,358128,1228964,134316,504,1450072,22180452
2024-11-19 18:58:44,1858332,52504,352,198516,9664,971748,357592,922588,307628,49160,49964,520908,358072,1228856,134748,504,1450072,22180468
2024-11-19 18:58:46,1858332,51872,356,196152,9960,972296,356264,924000,307748,48296,48516,520908,357800,1230140,135108,504,1450072,24100584
2024-11-19 18:58:48,1858332,53144,456,197228,10520,970332,357684,922704,307372,47628,50312,520908,357880,1228660,135036,504,1450072,24101112
2024-11-19 18:58:51,1858332,52204,456,197268,10520,970668,357644,923040,307332,47628,50312,520908,357896,1228752,135240,504,1450072,24101120
2024-11-19 18:58:53,1858332,54456,456,192224,12236,970264,355896,923772,309460,46492,46436,520908,358904,1231776,135160,504,1450072,24101124
2024-11-19 18:58:55,1858332,53196,456,193444,12392,971596,356628,924692,309380,46904,47248,520908,358988,1232412,135504,508,1450072,24101016
2024-11-19 18:58:58,1858332,54100,416,192680,12940,971984,356776,925608,309908,46376,46868,520908,359840,1233976,136288,504,1450072,24101172
2024-11-19 18:59:00,1858332,69232,412,190936,13004,959172,355660,913524,309764,45648,45896,520908,360028,1221660,129924,504,1450072,22279296
2024-11-19 18:59:03,1858332,58620,432,198884,13012,962296,363616,916648,309788,45648,53828,520908,360164,1224964,130508,500,1450072,22180760
2024-11-19 18:59:05,1858332,55416,460,200500,13064,965616,365392,919904,310024,45712,55368,520908,360460,1228196,131664,500,1450072,24101708
2024-11-19 18:59:08,1858332,53472,384,203476,13108,971276,367220,924808,309576,46468,57644,520908,360912,1232548,134628,500,1450072,26022020
2024-11-19 18:59:11,1858332,50880,416,197744,13100,979292,361900,932108,310628,47184,51272,520908,360872,1241056,138720,500,1450072,26023008
2024-11-19 18:59:13,1858332,63504,348,179924,13540,964908,351356,923604,312016,41304,39340,520908,361168,1226032,132520,488,1450072,24101536
2024-11-19 18:59:16,1858332,70248,376,183712,13600,956256,355256,914936,312208,41320,43048,520908,361336,1225152,130116,480,1450072,20259132
2024-11-19 18:59:19,1858332,65624,360,196248,13736,958260,366732,916788,311324,41472,55408,520908,361612,1225916,131584,480,1450072,20259252
2024-11-19 18:59:21,1858332,65120,360,196248,13740,958320,366764,916848,311348,41472,55416,520908,361632,1226220,131420,480,1450072,20259228
2024-11-19 18:59:23,1858332,65256,360,196248,13744,958404,366672,916932,311256,41472,55416,520908,361632,1226108,131604,480,1450072,20259292
2024-11-19 18:59:25,1858332,65000,360,196344,13744,958608,366768,917136,311256,41472,55512,520908,361632,1226388,131688,480,1450072,20259236
2024-11-19 18:59:27,1858332,64196,368,196344,13744,958828,366756,917356,311236,41472,55520,520908,361636,1226628,131688,480,1450072,20259208
2024-11-19 18:59:29,1858332,64048,368,196344,13744,958948,366756,917476,311236,41472,55520,520908,361636,1226612,131688,480,1450072,20259292
2024-11-19 18:59:32,1858332,46452,428,200364,13748,975784,370072,934180,311104,41604,58968,520908,361756,1243532,139808,480,1450072,24103444
2024-11-19 18:59:34,1858332,59756,444,194396,13768,963328,361348,918452,311224,44876,50124,520908,361604,1227644,131444,480,1450072,20259392
2024-11-19 18:59:36,1858332,59564,444,194520,13768,963596,361456,918676,311132,44920,50324,520908,361604,1227940,131468,480,1450072,20259068
2024-11-19 18:59:38,1858332,59464,452,194512,13768,963672,361456,918752,311132,44920,50324,520908,361604,1227996,131652,480,1450072,20259156
2024-11-19 18:59:40,1858332,63124,452,197624,13768,957860,364168,912940,310732,44920,53436,520908,361620,1221620,131080,480,1450072,20259168
2024-11-19 18:59:42,1858332,62968,452,197624,13768,957880,364168,912960,310732,44920,53436,520908,361620,1221800,130896,480,1450072,20259204
2024-11-19 18:59:44,1858332,60132,452,199996,13756,958204,366532,913284,310724,44920,55808,520908,362016,1221960,131164,480,1450072,20259172
2024-11-19 18:59:46,1858332,59304,452,200020,13756,958196,366532,913276,310724,44920,55808,520908,362020,1221952,131168,480,1450072,20259164
2024-11-19 18:59:48,1858332,59584,452,200020,13756,958368,366556,913448,310724,44920,55832,520908,362020,1222144,131168,480,1450072,20259260
2024-11-19 18:59:50,1858332,60644,452,200156,13744,958500,366232,913456,310376,45044,55856,520908,361740,1221840,131024,480,1450072,20259156
2024-11-19 18:59:53,1858332,61372,452,200096,13744,958668,366072,913624,310288,45044,55784,520908,361748,1222076,130840,480,1450072,20258996
