Timestamp,MemTotal,MemFree,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),SwapTotal,SwapFree,AnonPages,Mapped,Shmem,CommitLimit,Committed_AS
2024-11-20 06:21:34,1858332,1102864,672,260312,18380,73340,217736,35316,94672,38024,123064,520908,365916,128428,146668,568,1450072,22185432
2024-11-20 06:21:34,1858332,1102864,672,260312,18380,73340,217736,35316,94672,38024,123064,520908,365916,128428,146668,568,1450072,22185432
2024-11-20 06:21:34,1858332,1102864,672,260312,18380,73340,217736,35316,94672,38024,123064,520908,365916,128428,146668,568,1450072,22185432
2024-11-20 06:21:34,1858332,1102864,672,260312,18380,73340,217736,35316,94672,38024,123064,520908,365916,128428,146668,568,1450072,22185432
2024-11-20 06:21:34,1858332,1102864,672,260312,18380,73340,217736,35316,94672,38024,123064,520908,365916,128428,146668,568,1450072,22185432
2024-11-20 06:21:34,1858332,1102864,672,260312,18380,73340,217736,35316,94672,38024,123064,520908,365916,128428,146668,568,1450072,22185432
2024-11-20 06:21:34,1858332,1102864,672,260312,18380,73340,217736,35316,94672,38024,123064,520908,365916,128428,146668,568,1450072,22185432
2024-11-20 06:21:34,1858332,1102864,672,260312,18380,73340,217736,35316,94672,38024,123064,520908,365916,128428,146668,568,1450072,22185432
2024-11-20 06:21:34,1858332,1102864,672,260312,18380,73340,217736,35316,94672,38024,123064,520908,365916,128428,146668,568,1450072,22185432
2024-11-20 06:21:34,1858332,1102864,672,260312,18380,73340,217736,35316,94672,38024,123064,520908,365916,128428,146668,568,1450072,22185432
2024-11-20 06:21:34,1858332,1102864,672,260312,18380,73340,217736,35316,94672,38024,123064,520908,365916,128428,146668,568,1450072,22185432
2024-11-20 06:21:36,1858332,1039300,904,278232,18376,127956,226720,82052,93296,45904,133424,520908,366280,174112,152396,568,1450072,22408100
2024-11-20 06:21:38,1858332,811148,904,375892,18376,258136,324216,212224,93280,45912,230936,520908,366280,304548,152560,568,1450072,23209928
2024-11-20 06:21:40,1858332,33044,280,593480,18376,944556,413836,697744,166792,246812,247044,520908,365988,863312,152568,568,1450072,23209808
2024-11-20 06:21:43,1858332,32556,76,195976,18376,1031236,328864,983272,280764,47964,48100,520908,365992,1262568,138864,564,1450072,22212828
2024-11-20 06:21:45,1858332,37996,188,192960,18376,1017088,347332,978212,293100,38876,54232,520908,365972,1269488,141860,560,1450072,22212216
2024-11-20 06:21:47,1858332,53384,420,191460,18360,997096,366376,950528,321048,46568,45328,520908,365164,1269568,138244,560,1450072,20290664
2024-11-20 06:21:49,1858332,53284,420,191480,18360,996996,366364,950340,320920,46656,45444,520908,365172,1269588,138248,560,1450072,20290528
2024-11-20 06:21:52,1858332,49008,452,191820,18364,1000388,366720,953732,320896,46656,45824,520908,365184,1273116,141744,560,1450072,22211992
2024-11-20 06:21:54,1858332,33320,428,193904,18288,1013148,369948,966560,322160,46588,47788,520908,365016,1287456,149424,560,1450072,24133612
2024-11-20 06:21:56,1858332,41176,436,188868,18284,996348,363724,953040,317528,43308,46196,520908,363368,1268680,138452,560,1450072,20290648
2024-11-20 06:21:59,1858332,41188,436,188868,18284,996560,363692,953252,317496,43308,46196,520908,363368,1268872,138452,560,1450072,20290660
2024-11-20 06:22:01,1858332,39896,444,189780,18284,996916,364436,953608,317372,43308,47064,520908,363368,1269304,138636,560,1450072,20290556
2024-11-20 06:22:03,1858332,42116,444,190048,18284,994768,363820,951460,316468,43308,47352,520908,363396,1266012,137760,560,1450072,20290424
2024-11-20 06:22:05,1858332,40368,444,192492,18232,994892,365924,951584,316184,43308,49740,520908,364340,1266028,137760,560,1450072,20290460
2024-11-20 06:22:08,1858332,38180,444,194804,18248,995432,367820,952124,315680,43308,52140,520908,364588,1266076,137880,560,1450072,20290576
2024-11-20 06:22:10,1858332,38204,444,194804,18248,995340,367812,952032,315672,43308,52140,520908,364588,1266036,137880,560,1450072,20290420
2024-11-20 06:22:12,1858332,38992,376,190888,18256,998508,365880,953808,319112,44700,46768,520908,364016,1271264,143904,560,1450072,22211184
2024-11-20 06:22:15,1858332,32432,500,193860,18256,1002636,368100,957096,319124,45540,48976,520908,364020,1274676,145404,564,1450072,22211588
2024-11-20 06:22:17,1858332,41256,472,193040,18256,997768,364920,950340,318692,47428,46228,520908,363440,1266960,138604,560,1450072,20290584
2024-11-20 06:22:19,1858332,40740,480,192940,18256,998096,364704,950668,318512,47428,46192,520908,363440,1267300,138808,560,1450072,20290520
2024-11-20 06:22:22,1858332,40952,480,192948,18256,998160,364704,950732,318512,47428,46192,520908,363440,1267320,138808,560,1450072,20290616
2024-11-20 06:22:24,1858332,41404,480,194360,18272,998572,365504,951144,317892,47428,47612,520908,363456,1267240,138820,560,1450072,20290516
2024-11-20 06:22:26,1858332,41268,480,194360,18272,998416,365480,950988,317868,47428,47612,520908,363620,1267000,138784,560,1450072,20290436
2024-11-20 06:22:29,1858332,37744,480,197856,18272,998784,368820,951356,317860,47428,50960,520908,363624,1267152,138784,560,1450072,20290504
2024-11-20 06:22:31,1858332,39028,480,196684,18272,999416,366772,951724,317100,47692,49672,520908,362576,1267016,139220,560,1450072,20290556
2024-11-20 06:22:34,1858332,38936,480,196792,18272,999748,366880,952056,317100,47692,49780,520908,362576,1267260,138968,560,1450072,20290432
2024-11-20 06:22:37,1858332,38596,480,196792,18272,999540,366880,951848,317100,47692,49780,520908,362576,1267056,139032,560,1450072,20290520
2024-11-20 06:22:39,1858332,38392,484,196824,18272,999820,366916,952128,317100,47692,49816,520908,362576,1267300,139096,560,1450072,20290508
2024-11-20 06:22:42,1858332,38372,484,196824,18272,999848,366916,952156,317100,47692,49816,520908,362576,1267384,138852,560,1450072,20290524
2024-11-20 06:22:44,1858332,37788,484,196824,18272,1000584,366912,952892,317096,47692,49816,520908,362576,1267976,139128,560,1450072,20290500
2024-11-20 06:22:47,1858332,37980,484,196824,18272,1000692,366912,953000,317096,47692,49816,520908,362576,1268260,139220,560,1450072,20290404
2024-11-20 06:22:49,1858332,37776,484,196824,18272,1000976,366912,953284,317096,47692,49816,520908,362576,1268564,139220,560,1450072,20290388
2024-11-20 06:22:52,1858332,37160,484,196824,18272,1001304,366912,953612,317096,47692,49816,520908,362652,1268864,139036,560,1450072,20290424
2024-11-20 06:22:55,1858332,36504,484,196824,18272,1002148,366908,954456,317092,47692,49816,520908,362652,1269728,139220,560,1450072,20290480
2024-11-20 06:22:57,1858332,42348,484,196824,18272,996504,366356,948812,316540,47692,49816,520908,362656,1263424,138348,560,1450072,20290540
2024-11-20 06:23:00,1858332,42364,484,196824,18272,996956,366352,949264,316536,47692,49816,520908,362656,1264000,138284,560,1450072,20290448
2024-11-20 06:23:02,1858332,42308,484,196824,18276,996752,366356,949060,316540,47692,49816,520908,362676,1263880,138196,560,1450072,20290372
2024-11-20 06:23:05,1858332,42056,484,196920,18276,997176,366432,949484,316520,47692,49912,520908,362676,1264068,138312,560,1450072,20290544
2024-11-20 06:23:08,1858332,41652,484,197032,18276,997500,366540,949808,316516,47692,50024,520908,362680,1264496,138476,560,1450072,20290540
2024-11-20 06:23:10,1858332,41304,484,197032,18276,997556,366544,949864,316520,47692,50024,520908,362680,1264480,138344,560,1450072,20290536
2024-11-20 06:23:13,1858332,41444,484,197032,18260,997768,366460,950076,316436,47692,50024,520908,363044,1264736,138476,560,1450072,20290648
2024-11-20 06:23:15,1858332,41344,484,197032,18260,998176,366460,950484,316436,47692,50024,520908,363044,1265048,138416,560,1450072,20290596
2024-11-20 06:23:18,1858332,40756,484,194268,18264,1000212,364876,952728,317356,47484,47520,520908,362716,1268348,142172,560,1450072,22211864
2024-11-20 06:23:20,1858332,36012,484,192032,18260,1004124,364604,957840,318172,46284,46432,520908,362232,1274424,146524,560,1450072,24134496
2024-11-20 06:23:23,1858332,41264,496,189296,18260,999188,364556,953764,319988,45424,44568,520908,361832,1272328,145148,560,1450072,22211732
2024-11-20 06:23:25,1858332,40704,504,189484,18260,999560,364560,954124,319992,45436,44568,520908,361836,1272636,145356,560,1450072,22211536
2024-11-20 06:23:28,1858332,40008,504,190320,18260,999508,365576,954068,319992,45440,45584,520908,361836,1272520,145304,560,1450072,22211500
2024-11-20 06:23:30,1858332,39856,512,190320,18260,999768,365584,954328,319992,45440,45592,520908,361836,1272548,145304,560,1450072,22211448
2024-11-20 06:23:33,1858332,39480,512,190320,18260,999920,365584,954480,319992,45440,45592,520908,361836,1272868,145488,560,1450072,22211560
2024-11-20 06:23:35,1858332,39672,512,190700,18260,1000012,365364,954572,319416,45440,45948,520908,361836,1272432,145524,560,1450072,22211632
2024-11-20 06:23:38,1858332,39664,512,190700,18260,1000256,365368,954816,319396,45440,45972,520908,361836,1272680,145500,560,1450072,22211668
2024-11-20 06:23:40,1858332,39568,512,190700,18260,1000144,365368,954704,319396,45440,45972,520908,361836,1272460,145500,560,1450072,22211740
2024-11-20 06:23:43,1858332,39404,512,190700,18260,1000448,365360,955000,319396,45448,45964,520908,361836,1272580,145584,560,1450072,22211652
2024-11-20 06:23:46,1858332,39140,512,190700,18260,1001032,365364,955584,319400,45448,45964,520908,361840,1273460,145500,560,1450072,22211704
2024-11-20 06:23:48,1858332,38548,512,190700,18260,1001284,365364,955836,319400,45448,45964,520908,361840,1273724,145548,560,1450072,22211616
2024-11-20 06:23:50,1858332,38100,512,190700,18260,1001612,365364,956164,319400,45448,45964,520908,361840,1273772,145500,560,1450072,22211644
2024-11-20 06:23:53,1858332,38204,512,190700,18260,1001720,365364,956272,319400,45448,45964,520908,361840,1274020,145504,560,1450072,22211732
2024-11-20 06:23:56,1858332,38456,512,190700,18260,1001752,365364,956304,319400,45448,45964,520908,361884,1273852,145504,560,1450072,22211596
2024-11-20 06:23:58,1858332,37852,512,190700,18260,1002088,365372,956640,319408,45448,45964,520908,361884,1274544,145568,560,1450072,22211520
2024-11-20 06:24:00,1858332,37744,512,190700,18260,1002364,365372,956916,319408,45448,45964,520908,361884,1274668,145504,560,1450072,22211560
2024-11-20 06:24:03,1858332,33984,512,190700,18260,1005596,365376,960148,319412,45448,45964,520908,361888,1277992,145580,560,1450072,22211420
2024-11-20 06:24:06,1858332,37060,512,190928,18260,1002376,366304,956956,320112,45420,46192,520908,361508,1275476,138768,560,1450072,20290596
2024-11-20 06:24:08,1858332,38468,504,190008,18260,1003420,364064,957992,318876,45428,45188,520908,360124,1274760,137352,556,1450072,20290460
2024-11-20 06:24:11,1858332,45428,504,190040,18260,996324,364144,950896,318824,45428,45320,520908,360280,1267844,136820,556,1450072,20290476
2024-11-20 06:24:13,1858332,44644,504,190908,18260,996656,364456,951228,318268,45428,46188,520908,360280,1267720,136828,556,1450072,20290568
2024-11-20 06:24:16,1858332,45732,504,190908,18260,995960,364428,950532,318240,45428,46188,520908,360280,1266980,136912,556,1450072,20290452
2024-11-20 06:24:18,1858332,45564,504,190908,18260,996420,364404,950992,318216,45428,46188,520908,360280,1267472,136736,556,1450072,20290412
2024-11-20 06:24:21,1858332,45772,504,190908,18260,996020,364272,950592,318084,45428,46188,520908,360280,1266804,136912,556,1450072,20290424
2024-11-20 06:24:23,1858332,45536,544,190916,18260,996448,364240,951008,318016,45440,46224,520908,360296,1267168,136756,556,1450072,20290528
2024-11-20 06:24:26,1858332,44840,544,190916,18260,996988,364240,951548,318016,45440,46224,520908,360296,1267692,136728,556,1450072,20290528
2024-11-20 06:24:28,1858332,45048,552,190916,18260,996964,364244,951524,318012,45440,46232,520908,360296,1267564,136756,556,1450072,20290460
2024-11-20 06:24:31,1858332,44936,552,190916,18260,997228,364244,951788,318012,45440,46232,520908,360296,1267804,136940,556,1450072,20290656
2024-11-20 06:24:33,1858332,44680,552,190916,18260,997096,364132,951656,317900,45440,46232,520908,360296,1268016,136572,556,1450072,20290416
2024-11-20 06:24:36,1858332,44580,552,190916,18260,997312,364132,951872,317900,45440,46232,520908,360296,1267988,136940,556,1450072,20290516
2024-11-20 06:24:38,1858332,44028,552,190916,18260,997856,364132,952416,317900,45440,46232,520908,360296,1268228,136708,556,1450072,20290584
2024-11-20 06:24:41,1858332,43440,552,190916,18260,997984,364132,952544,317900,45440,46232,520908,360296,1268404,136948,556,1450072,20290608
